feature,p_val,A,fdr,signi
CD83,9.297282833899651e-31,1.1436359209261209,4.6486414169498256e-27,True
KIAA1328,3.473563941681115e-14,1.14270512245446,1.7367819708405574e-10,True
PRKG1,1.0306540848115596e-23,1.1423524539219037,5.153270424057798e-20,True
GALNT13,3.675942360226572e-15,1.142080526174239,1.837971180113286e-11,True
MMP16,2.5041211162091593e-18,1.1418209361270275,1.2520605581045797e-14,True
GALNT17,8.46185461732814e-34,1.1416101163627652,4.23092730866407e-30,True
HIVEP1,2.8071960356176945e-30,1.140327633837877,1.403598017808847e-26,True
RASSF8,3.124032943451211e-26,1.1395002367147935,1.5620164717256056e-22,True
EPB41L4B,2.634608981716379e-27,1.1392313391429736,1.3173044908581894e-23,True
ADGRV1,8.531189531889946e-13,1.138827963868637,4.265594765944973e-09,True
PAPPA,6.451394018706369e-13,1.1387937369802024,3.2256970093531847e-09,True
HRK,8.568846943859827e-26,1.1387177444806456,4.284423471929914e-22,True
TNC,1.2804025621294205e-35,1.1360604979428377,6.402012810647103e-32,True
GADD45B,6.564651556615409e-27,1.1351304447135715,3.2823257783077044e-23,True
DENND4A,1.501384045351589e-25,1.13454930975466,7.506920226757945e-22,True
UTS2,2.7880370599927895e-19,1.1331542929257747,1.3940185299963947e-15,True
KCNIP1,1.6293734549103412e-29,1.133088467554845,8.146867274551706e-26,True
LGR4,6.691168464140352e-27,1.13195030214191,3.345584232070176e-23,True
DACH1,1.913550977092637e-19,1.1319194735793445,9.567754885463184e-16,True
TNFAIP3,2.3453897979584055e-28,1.129265166349493,1.1726948989792028e-24,True
UNC13B,8.130118518816786e-18,1.1282578236123808,4.065059259408393e-14,True
PHLDA1,1.5286545320308332e-35,1.1281634166695178,7.643272660154166e-32,True
FBXL14,6.5712523548534635e-25,1.1273177785793722,3.2856261774267317e-21,True
PGAM2,1.9261702908110188e-29,1.1272857687564632,9.630851454055094e-26,True
FILIP1L,8.438676675742373e-32,1.1272542973289634,4.219338337871186e-28,True
EEPD1,6.806452166050438e-28,1.1271456185209474,3.403226083025219e-24,True
IER3,7.713116366665229e-28,1.1251943768415118,3.856558183332615e-24,True
SPRY1,1.7755305482553734e-31,1.1223396454908898,8.877652741276867e-28,True
BEX5,6.48945185797336e-21,1.1219868906639143,3.24472592898668e-17,True
MAOA,3.2203909841057564e-10,1.1215789784920787,1.6101954920528782e-06,True
LAMP5,3.121637514983613e-33,1.120896602431044,1.5608187574918062e-29,True
NRG3,8.665170401451678e-16,1.1198417504704188,4.332585200725839e-12,True
TUBB4B,2.6327368041421284e-21,1.119611450579698,1.3163684020710642e-17,True
DIPK1A,3.8505369335678736e-14,1.1187490826669733,1.9252684667839368e-10,True
CYB561,2.3203471205543873e-22,1.1175836567204682,1.1601735602771936e-18,True
TRPS1,2.0867679933891997e-30,1.1156484545717524,1.0433839966945999e-26,True
KLF9,7.090742247182179e-33,1.1147906264612657,3.545371123591089e-29,True
CLMN,2.7788084532225478e-28,1.1142112590519648,1.389404226611274e-24,True
L3MBTL4,3.0002870056315575e-13,1.1135162236001204,1.5001435028157787e-09,True
ZC3HAV1,3.1730692593157165e-26,1.113455939552864,1.5865346296578583e-22,True
EBF1,9.143417637957522e-12,1.1122625880080712,4.571708818978761e-08,True
MIS18BP1,2.3008487926743673e-17,1.1117729541040333,1.1504243963371837e-13,True
RELB,1.0904792011839545e-26,1.1112539741767062,5.452396005919772e-23,True
ANKH,2.7627970970520804e-21,1.109882020348202,1.3813985485260401e-17,True
BCL11B,6.139144738673024e-20,1.109077877491635,3.069572369336512e-16,True
CFL2,2.799774236205367e-26,1.1083314178703347,1.3998871181026835e-22,True
CSGALNACT1,4.778704130170541e-32,1.1078222716994195,2.3893520650852703e-28,True
INPP4B,5.123156230996228e-32,1.106583541138582,2.561578115498114e-28,True
BTG2,2.0188235400334632e-13,1.106256181212124,1.0094117700167315e-09,True
CLGN,5.06886701119854e-20,1.1053935690415175,2.53443350559927e-16,True
MYO1D,2.7636408741594366e-13,1.10504973096883,1.3818204370797182e-09,True
ARHGAP31,9.501981661678563e-26,1.1045908224274055,4.750990830839281e-22,True
OSBPL10,2.3801498100356166e-32,1.104499890081264,1.1900749050178083e-28,True
FAM160A1,5.357845856426945e-13,1.1034756609159366,2.6789229282134724e-09,True
AC079921.1,2.001780828583836e-18,1.1031580501704132,1.000890414291918e-14,True
NRP2,3.3229853584450173e-22,1.1029106369167554,1.6614926792225087e-18,True
CPED1,5.755174502160554e-31,1.1025572362726566,2.877587251080277e-27,True
PLA2G4A,6.337033253494578e-33,1.102447291229742,3.168516626747289e-29,True
ERBB4,5.6286131089251375e-27,1.1002373588616394,2.814306554462569e-23,True
TCIM,4.83171025930507e-27,1.0982305888518056,2.4158551296525348e-23,True
SMPX,7.228506143404914e-19,1.0955443499493995,3.614253071702457e-15,True
RYR2,5.187943242696138e-17,1.0938936425551993,2.593971621348069e-13,True
CCDC134,2.2913470387139484e-12,1.093309849612298,1.1456735193569742e-08,True
KIAA1217,3.262631674917351e-31,1.0930414592564146,1.6313158374586755e-27,True
IFITM2,4.756531889740709e-27,1.0929649586328622,2.3782659448703546e-23,True
LRTM1,8.179662771461106e-21,1.0912737889771702,4.089831385730553e-17,True
HMX2,8.381020795818556e-24,1.0907794640802488,4.190510397909278e-20,True
STAT3,3.685786598212471e-15,1.09055308907086,1.8428932991062358e-11,True
AL096711.2,2.322539295930275e-16,1.090281073344111,1.1612696479651375e-12,True
FGFR1,6.690430982664899e-22,1.0896849575991348,3.3452154913324496e-18,True
GNG11,3.437467469511683e-28,1.0896540975685483,1.7187337347558417e-24,True
ZPLD1,5.665996002632784e-10,1.0894752312300096,2.8329980013163923e-06,True
GEM,3.7933368211498674e-24,1.0884717649110778,1.8966684105749338e-20,True
PRIM2,7.577396244857436e-19,1.0882859091052461,3.788698122428718e-15,True
LMCD1,1.4027655332307934e-31,1.0876824106287828,7.013827666153967e-28,True
PEG10,3.250275297227486e-18,1.0865007299836804,1.6251376486137428e-14,True
AC079793.1,6.963747885515675e-26,1.0842324273059716,3.4818739427578374e-22,True
SPATA5,1.417674915304028e-23,1.0839860061602646,7.08837457652014e-20,True
TENT4B,3.816918793747701e-21,1.0836599166210343,1.9084593968738503e-17,True
SCFD2,3.2935495309897936e-19,1.0828557538942438,1.6467747654948967e-15,True
ABTB2,1.0182418166860784e-23,1.0823626893292793,5.091209083430392e-20,True
CENPP,5.830622116902206e-16,1.081950762321232,2.915311058451103e-12,True
SLC7A1,8.035042622763765e-19,1.0815643757928013,4.017521311381883e-15,True
GRAMD2B,3.727718714928882e-30,1.0787799493480468,1.863859357464441e-26,True
COX17,6.874054461788284e-28,1.0787391273315539,3.437027230894142e-24,True
TTTY14,3.054188901544078e-24,1.0774769700526163,1.527094450772039e-20,True
PDK4,1.1381608063504196e-30,1.0762716581398664,5.6908040317520984e-27,True
IGFBP5,2.3977302655562132e-26,1.0749108831051488,1.1988651327781066e-22,True
LINC02143,6.312868481945821e-23,1.073937200554439,3.1564342409729103e-19,True
RIMS3,6.383456441303044e-23,1.0737850948038097,3.191728220651522e-19,True
CHST11,7.034716779896945e-17,1.0725930893825892,3.5173583899484723e-13,True
CRISPLD1,1.6518800904993262e-28,1.071571506684864,8.259400452496631e-25,True
CCDC28B,5.111015527805631e-25,1.0711764701926356,2.5555077639028156e-21,True
TSBP1-AS1,1.5317936208666294e-23,1.0700851230207142,7.658968104333147e-20,True
XIST,3.1445361573567213e-21,1.0683303623871356,1.5722680786783607e-17,True
CYGB,2.0954219207248746e-27,1.0681024568968769,1.0477109603624373e-23,True
MYO1B,1.0843287706043548e-14,1.0680350317463254,5.421643853021774e-11,True
CPQ,1.0917100230561103e-26,1.0667994521810904,5.458550115280552e-23,True
FAXDC2,5.263621521360716e-28,1.066668194581685,2.631810760680358e-24,True
NGF,3.442707697933746e-26,1.0662941208507963,1.7213538489668729e-22,True
HES1,4.4668566745535675e-30,1.0661853134006336,2.2334283372767838e-26,True
TSPYL2,3.2381907399169646e-22,1.0653913833247453,1.6190953699584823e-18,True
PTCHD1,3.661361297395766e-16,1.0650553133194265,1.830680648697883e-12,True
HOMER1,5.9105417295705e-22,1.064378313527952,2.9552708647852502e-18,True
PDZD2,1.9766723191197274e-22,1.06296771593771,9.883361595598636e-19,True
CENPF,7.903047146386776e-19,1.0627187579038244,3.951523573193388e-15,True
LINC01250,3.0573839006238664e-15,1.0626506327401064,1.5286919503119332e-11,True
CDCA2,6.155964567643245e-19,1.0621383825679187,3.0779822838216224e-15,True
THBS1,3.5122710362328103e-31,1.0614074342495234,1.7561355181164052e-27,True
TNIK,4.0690792912187875e-13,1.0611960347656626,2.0345396456093937e-09,True
ARHGAP29,2.140467047142809e-15,1.0610603226494335,1.0702335235714045e-11,True
BAALC,1.362191033922e-15,1.060566764116339,6.8109551696100006e-12,True
LINC01776,7.557441116137177e-17,1.05993366495558,3.7787205580685885e-13,True
AP001407.1,2.8445502358349196e-20,1.059811275802466,1.4222751179174599e-16,True
MRPL41,3.440079520094883e-24,1.0582838066320162,1.7200397600474416e-20,True
PDZRN4,1.1582195116091976e-11,1.0573568078081168,5.791097558045988e-08,True
SMAD6,2.145981631451708e-24,1.056795570397869,1.072990815725854e-20,True
H1-2,8.083768095454482e-10,1.056604107945165,4.041884047727241e-06,True
SLAIN1,2.885773847647041e-17,1.0563774654412414,1.4428869238235204e-13,True
REC8,1.8786519635378307e-21,1.0558808219816063,9.393259817689153e-18,True
RUSC2,2.513983003960276e-14,1.0555183411203806,1.256991501980138e-10,True
LDB2,5.847267588008078e-13,1.0514437047011733,2.923633794004039e-09,True
UNC5A,2.9163347040136374e-22,1.0511049429905803,1.4581673520068187e-18,True
RGS10,1.5465958332400193e-19,1.0490169868883943,7.732979166200096e-16,True
CSRP3,2.839200069789005e-21,1.048207210676419,1.4196000348945026e-17,True
GLIS3,1.868091655601555e-29,1.0463151544679472,9.340458278007775e-26,True
P3H2,6.050474670241554e-27,1.0451921039813057,3.025237335120777e-23,True
ATP2B4,2.688862270713997e-10,1.044652501498313,1.3444311353569985e-06,True
AL391807.1,8.070580332406287e-17,1.0442805338482364,4.0352901662031435e-13,True
SPP1,3.875192069530984e-29,1.0412948260139503,1.937596034765492e-25,True
ATG10,4.673777988878378e-11,1.040980805773453,2.336888994439189e-07,True
SERPINB9,1.721241543280762e-15,1.0383564965006213,8.606207716403809e-12,True
COL19A1,5.122249136975713e-25,1.0382602882844445,2.5611245684878565e-21,True
SERTAD1,3.0070952814745006e-24,1.0382424863956183,1.5035476407372503e-20,True
CTXND1,1.9103338089950986e-29,1.0378591638814345,9.551669044975493e-26,True
GP1BB,1.0663154847974222e-16,1.037432001420783,5.331577423987111e-13,True
SMC4,3.3422439300237917e-19,1.0373410698158323,1.6711219650118959e-15,True
SLC44A3-AS1,7.597086095566737e-27,1.0355138940821602,3.798543047783368e-23,True
PFDN4,1.39550990697317e-27,1.0351290327659761,6.97754953486585e-24,True
DACH2,1.0759729150511458e-14,1.0347274917761897,5.3798645752557287e-11,True
MARCHF1,1.0847084452918831e-22,1.0344098053681297,5.423542226459416e-19,True
SLCO3A1,2.64262470751706e-15,1.033859815794829,1.32131235375853e-11,True
TNFRSF19,1.0881339516931193e-26,1.0337585844046877,5.440669758465596e-23,True
FOXP2,2.1955641622030385e-10,1.0328975546516652,1.0977820811015192e-06,True
ENPP2,2.1397650187710964e-23,1.0327892314925697,1.0698825093855482e-19,True
DLGAP5,2.3866001692301943e-17,1.0290218969504161,1.193300084615097e-13,True
AXL,1.0318559211008695e-29,1.028998860614509,5.159279605504348e-26,True
B3GALT1-AS1,6.537226807656761e-23,1.0282440340072108,3.2686134038283805e-19,True
OXCT1,1.3747698874249457e-14,1.0273585120186088,6.873849437124729e-11,True
CAMKMT,7.344216000371897e-19,1.026959722440501,3.672108000185948e-15,True
P2RX7,1.8705323355317174e-28,1.0268946955159919,9.352661677658588e-25,True
BGN,2.6728729253798454e-29,1.026668002023333,1.3364364626899227e-25,True
LINC01828,2.2172910842567403e-21,1.0260201559700524,1.1086455421283702e-17,True
NT5E,1.7457375525935217e-21,1.0257131408002862,8.728687762967608e-18,True
MAN2A1,8.107929648704442e-22,1.02550243151754,4.053964824352221e-18,True
ZDBF2,1.2436956495066393e-11,1.0254977244748749,6.218478247533197e-08,True
CACHD1,5.72455800889726e-24,1.025342315379175,2.86227900444863e-20,True
RRM1,3.316419971725049e-12,1.0242679875274097,1.6582099858625246e-08,True
TIPARP,4.6486345932877834e-18,1.023326724663082,2.3243172966438917e-14,True
TPX2,9.655290418104311e-17,1.0195361639023175,4.827645209052155e-13,True
FSTL4,1.68550715464204e-16,1.0183810757193643,8.427535773210201e-13,True
HMGA2-AS1,1.1313787229588232e-27,1.0173486242897496,5.656893614794116e-24,True
CADM2,5.164866936174901e-19,1.0165560060860193,2.5824334680874507e-15,True
BAMBI,1.9059230647980438e-14,1.0162305356690027,9.52961532399022e-11,True
AC015878.1,4.594139769263681e-18,1.01564576544627,2.2970698846318403e-14,True
HMGB2,4.949521032065809e-11,1.0147663768712394,2.4747605160329044e-07,True
SPSB1,6.919603537478861e-16,1.0140632946707648,3.4598017687394303e-12,True
RREB1,1.0835446013191885e-27,1.0135703487755687,5.417723006595943e-24,True
UBA6-AS1,3.8916073307212096e-13,1.0124872556583664,1.945803665360605e-09,True
ADAMTS9-AS2,4.960969849125963e-24,1.012302675140858,2.4804849245629817e-20,True
CCN2,9.52921792171582e-21,1.0122866574791782,4.76460896085791e-17,True
SPON2,1.1789075682892796e-17,1.0111341447155768,5.894537841446398e-14,True
C12orf75,2.1294364857549634e-14,1.0108274405654525,1.0647182428774817e-10,True
MIR181A1HG,5.315447477734644e-21,1.0086918304255308,2.657723738867322e-17,True
ARHGEF26-AS1,6.9770584308594095e-25,1.008627058924405,3.4885292154297044e-21,True
CDC25C,4.1164742699601157e-16,1.0074383375295146,2.058237134980058e-12,True
AHI1,7.751663418832554e-15,1.0064492365245095,3.875831709416277e-11,True
LYPD6,9.672174648754354e-22,1.005573200507361,4.836087324377177e-18,True
MT2A,3.612619657111072e-27,1.005198159558243,1.806309828555536e-23,True
TFPI2,9.281626106769294e-17,1.0040458578422071,4.640813053384648e-13,True
AGPAT4,1.2203598727240973e-19,1.0038322488764893,6.101799363620486e-16,True
GNA14-AS1,5.8780934796347e-14,1.003293865109046,2.93904673981735e-10,True
SMC2,5.079918204668918e-20,1.0028053065700393,2.5399591023344586e-16,True
TGFB2,2.2135218795946967e-26,1.001212162912175,1.1067609397973484e-22,True
TSPAN2,1.6750372801459508e-17,1.0007091798127528,8.375186400729755e-14,True
DUSP2,4.697682363314379e-22,1.0004740236114027,2.3488411816571892e-18,True
CYTL1,1.124389816640675e-22,1.0003633452356966,5.621949083203374e-19,True
AC093523.1,2.5082283147235944e-18,1.0003517993268596,1.2541141573617972e-14,True
LINC01198,1.3904474691904972e-24,0.9993419930421581,6.952237345952486e-21,True
PPP1R15A,6.215953159396506e-22,0.998890429151595,3.107976579698253e-18,True
EPHA4,2.990550499304118e-22,0.9981867035978481,1.4952752496520592e-18,True
SEC24A,2.352424733467986e-24,0.9972292180403657,1.176212366733993e-20,True
ZNF433-AS1,7.216690535071631e-12,0.9969028781959444,3.6083452675358154e-08,True
HTR1E,5.5796374167416216e-14,0.9965385976838026,2.789818708370811e-10,True
PCSK2,5.726769928953753e-21,0.9956817915446918,2.8633849644768766e-17,True
CEP192,5.9714593447260874e-18,0.9926643016169288,2.985729672363044e-14,True
MTHFD1L,1.119818815052831e-22,0.9926608656891605,5.599094075264155e-19,True
SIK2,1.5570939576612915e-18,0.9919380227356019,7.785469788306458e-15,True
ALDH1A3,1.4656450155510725e-21,0.9918453810343235,7.328225077755363e-18,True
PDLIM1,1.5446237946189499e-21,0.99176886591719,7.72311897309475e-18,True
XBP1,3.0139598083210307e-20,0.9913667962651239,1.5069799041605153e-16,True
VWA8,1.4814648506460487e-19,0.9907117868809798,7.407324253230243e-16,True
PMP2,8.564511684320676e-27,0.9884619364068457,4.282255842160338e-23,True
HSPA6,1.2201767007629901e-18,0.9883722308215728,6.10088350381495e-15,True
TH,6.331919083389708e-20,0.9883687176534606,3.165959541694854e-16,True
HLA-B,1.4298173900614376e-25,0.987470511740273,7.149086950307188e-22,True
CHRNA5,2.0663378352555603e-11,0.9853146708313475,1.0331689176277801e-07,True
TGIF1,2.2632796591517963e-11,0.9849560682560285,1.1316398295758981e-07,True
OPHN1,2.011306708363388e-21,0.9827039505971443,1.005653354181694e-17,True
MCF2L2,1.9097221459449487e-15,0.9826178744806882,9.548610729724743e-12,True
MRAP2,3.845657466782888e-14,0.9818300614682325,1.922828733391444e-10,True
AURKB,1.8315627463553562e-14,0.9813280081013677,9.157813731776782e-11,True
TNFRSF21,5.301273058710608e-16,0.9806532466724531,2.650636529355304e-12,True
CEP112,7.458627996857861e-24,0.9802335291996933,3.7293139984289307e-20,True
AC073529.1,4.611970532080162e-19,0.9788262793347149,2.305985266040081e-15,True
MZT1,2.3410119380222135e-15,0.9785520567846362,1.1705059690111068e-11,True
WWOX,8.922222678748121e-18,0.9777240021008125,4.4611113393740604e-14,True
HS3ST4,1.2693971134064864e-10,0.9756433691251938,6.346985567032432e-07,True
DYNLT3,2.472099683822849e-14,0.9750037252584476,1.2360498419114247e-10,True
MYH6,2.6867735648665116e-16,0.9746209231313709,1.3433867824332558e-12,True
VSTM2L,2.5500563321070725e-12,0.9745355778188808,1.2750281660535362e-08,True
ELL2,1.3062238998409363e-19,0.9742904261007146,6.531119499204681e-16,True
NR4A3,1.459947549745262e-17,0.974019083107279,7.299737748726309e-14,True
PCP4,1.0076668279630847e-17,0.973341029548011,5.0383341398154236e-14,True
MBP,1.7737059241852577e-20,0.9716883124157133,8.868529620926288e-17,True
ERO1B,3.0256242383361058e-19,0.9716563224270733,1.512812119168053e-15,True
PTPRE,1.7503708613638823e-23,0.9708952201552978,8.751854306819411e-20,True
ADAMTSL1,1.860635496941488e-21,0.9707766095134847,9.303177484707439e-18,True
ST6GALNAC5,6.27974095840563e-14,0.9685967100368016,3.1398704792028147e-10,True
CENPE,3.3293211219508404e-15,0.9680183522062362,1.66466056097542e-11,True
CALB2,1.2165702609092412e-15,0.9675895620881348,6.082851304546206e-12,True
FAM117A,1.7898876219893309e-16,0.9665428267379161,8.949438109946654e-13,True
SNX25,7.733256608876536e-19,0.9654550481000905,3.866628304438268e-15,True
INVS,4.915371039492438e-19,0.9629142844265802,2.457685519746219e-15,True
ATAD2,7.152285098769635e-14,0.9618413720671694,3.5761425493848175e-10,True
JUP,2.8046943489753172e-14,0.9617848444011061,1.4023471744876587e-10,True
CCDC171,2.703863059910236e-10,0.9613846703108173,1.351931529955118e-06,True
IRF1,6.467366566715828e-21,0.9612334851521658,3.2336832833579136e-17,True
GMDS-DT,1.1299231177746878e-17,0.9610912255417157,5.649615588873439e-14,True
KIF18A,6.26102214775339e-16,0.9598528741652227,3.1305110738766948e-12,True
TAF4B,2.599113566325863e-18,0.9595166740225353,1.2995567831629314e-14,True
FAM83D,1.2306360597985763e-15,0.959335552514973,6.153180298992882e-12,True
AC007128.1,3.668004428878805e-15,0.9591224879998588,1.8340022144394025e-11,True
KHDRBS2,1.1132075572771334e-09,0.9586876913932123,5.566037786385667e-06,True
NTM,2.4258161575679925e-20,0.9579035876991036,1.2129080787839964e-16,True
POLQ,2.3832295568153904e-14,0.9560427994577745,1.191614778407695e-10,True
NKAIN4,1.3175152484705475e-16,0.9542371075951219,6.587576242352738e-13,True
HDAC9,3.7143106122262755e-17,0.9529875535883454,1.8571553061131376e-13,True
MITF,1.5108397263357196e-22,0.9528023630022102,7.554198631678598e-19,True
ANLN,5.0012171046357255e-16,0.9527787748931416,2.500608552317863e-12,True
ARC,9.093315597533549e-15,0.9518830668877643,4.5466577987667746e-11,True
CKAP2,1.7184065201633843e-10,0.9518213614612845,8.592032600816921e-07,True
CAP2,1.1122200713580144e-13,0.9514063415200087,5.561100356790071e-10,True
CLDN1,2.5655511783285557e-24,0.9513413812114743,1.282775589164278e-20,True
RNF11,7.18447689873423e-16,0.9513246624113123,3.592238449367115e-12,True
DNAH14,2.0931775105055007e-11,0.950199412594408,1.0465887552527504e-07,True
DISP1,1.8441615163351243e-18,0.9493132715309526,9.220807581675622e-15,True
SHISA9,5.5348993671066556e-15,0.9489715292172264,2.767449683553328e-11,True
LY6E,3.1925681186908648e-18,0.9485689261310409,1.5962840593454324e-14,True
SLC18A1,7.801281168403127e-16,0.9481633583489052,3.900640584201563e-12,True
CLDN14,1.6065789019078524e-22,0.9478554815642755,8.032894509539262e-19,True
SLC5A8,2.2468741647765134e-14,0.9456058080546423,1.1234370823882567e-10,True
IFI6,1.4060117089780138e-15,0.944586705391995,7.030058544890069e-12,True
ANKRD46,3.7381170688170505e-09,0.9444805767181077,1.8690585344085253e-05,True
PLK2,7.19842435164463e-18,0.944084507607551,3.599212175822315e-14,True
DOCK2,1.3363305392417816e-12,0.9439389794407217,6.681652696208908e-09,True
KANK4,1.3056749065898797e-24,0.9436795198850341,6.528374532949398e-21,True
IKZF2,3.630343604429643e-21,0.9429966989309723,1.8151718022148215e-17,True
DUSP6,2.151180823864636e-23,0.9423204567529619,1.0755904119323181e-19,True
KPNA2,3.035481720529255e-15,0.9406867926305469,1.5177408602646273e-11,True
FSTL5,1.5803497230942404e-15,0.9406267089522767,7.901748615471203e-12,True
NEDD9,1.6302039829996885e-18,0.9403385239938572,8.151019914998442e-15,True
EPCAM,7.50593752788874e-12,0.940090966650294,3.7529687639443696e-08,True
PDE10A,8.488452841303392e-17,0.9382134658983994,4.244226420651696e-13,True
FABP6,4.383428095719631e-14,0.9374410494790533,2.1917140478598158e-10,True
KCNH5,1.2838022385561818e-09,0.9368161251119528,6.419011192780909e-06,True
VTI1A,4.061517425526382e-12,0.936553202942373,2.030758712763191e-08,True
SLC2A3,1.8711392768970637e-13,0.9329745383039082,9.35569638448532e-10,True
NKD1,5.928221131081533e-10,0.9306274553995314,2.9641105655407664e-06,True
SVBP,1.1710956510702714e-17,0.9298313119823001,5.855478255351357e-14,True
PCDH20,1.462257878837955e-22,0.9296709512239165,7.311289394189775e-19,True
SHROOM3,3.594402931197125e-13,0.9288702087340514,1.7972014655985625e-09,True
H2AJ,3.543569860178357e-18,0.9287180333837926,1.7717849300891783e-14,True
AL109930.1,2.6689339894653877e-13,0.9269285258647806,1.3344669947326939e-09,True
CRADD,1.3016062594733231e-12,0.9267550922955045,6.5080312973666154e-09,True
PTPRD,1.537045544625584e-18,0.9267280378061217,7.68522772312792e-15,True
GMDS,1.28531490747026e-15,0.9264178388930541,6.4265745373513e-12,True
DUSP1,4.853627955707591e-14,0.9260800283865775,2.4268139778537954e-10,True
COX7A1,6.70786155397237e-20,0.9258980196191962,3.3539307769861846e-16,True
BRIP1,7.15138346223419e-11,0.9254239564804194,3.5756917311170947e-07,True
EGR3,1.3969872404109832e-20,0.924983669110809,6.984936202054916e-17,True
GADD45A,1.3077897029413395e-14,0.9236772648275459,6.538948514706697e-11,True
BNIP3,2.442508684085751e-16,0.9230256748577922,1.2212543420428755e-12,True
MYC,1.5130617173374238e-10,0.9226861446937389,7.565308586687119e-07,True
NDC80,3.46547595049452e-15,0.9224476199143443,1.73273797524726e-11,True
ROBO1,1.7093577102146874e-08,0.9217943110576055,8.546788551073437e-05,True
TYMS,8.845645689160146e-10,0.9217670031603736,4.422822844580073e-06,True
NIPSNAP3A,3.71705337802403e-15,0.9213374202167667,1.858526689012015e-11,True
GNAL,3.661624648556598e-11,0.9212251375771254,1.830812324278299e-07,True
MMS22L,3.2221140668011583e-14,0.9209144590483687,1.611057033400579e-10,True
SNX10,5.688121678069497e-13,0.9199269625373759,2.8440608390347483e-09,True
MPP6,4.599023563664846e-11,0.9195433282247518,2.299511781832423e-07,True
ESCO2,1.2050893141730654e-11,0.9190336751653116,6.025446570865328e-08,True
NELL1,1.255624407335819e-13,0.918602458247712,6.278122036679096e-10,True
PRRG4,4.142475254868558e-19,0.9184051361555329,2.071237627434279e-15,True
CDC14B,2.6267668999620723e-18,0.9175525852839174,1.3133834499810362e-14,True
ARHGAP24,2.2806720627210006e-20,0.9168635418419032,1.1403360313605004e-16,True
HS2ST1,6.746528412469279e-14,0.9155467821228472,3.3732642062346396e-10,True
SGO2,6.42560573790704e-14,0.9153113791552081,3.21280286895352e-10,True
ARHGEF3,2.5545965267365275e-09,0.9151698441751994,1.2772982633682638e-05,True
KIF14,4.350032430472938e-11,0.9149807766601228,2.175016215236469e-07,True
ACKR3,5.165197805610888e-21,0.9148712821791862,2.582598902805444e-17,True
DGKH,8.017336227227013e-10,0.9148315892616397,4.008668113613506e-06,True
NET1,2.567120305355315e-19,0.9140498249068105,1.2835601526776575e-15,True
ABCA5,6.41231400713318e-11,0.9138720428404642,3.20615700356659e-07,True
NCAPG,2.0699463060798655e-12,0.9125924989166263,1.0349731530399328e-08,True
IGFBP7,6.01648541662655e-19,0.9124108265611666,3.008242708313275e-15,True
MIR181A2HG,2.0637101414851332e-17,0.9116655544868006,1.0318550707425666e-13,True
MIR222HG,1.504167889082333e-20,0.9116530202610645,7.520839445411665e-17,True
CBLB,8.845568357830053e-15,0.9115172345736036,4.4227841789150266e-11,True
MORN3,1.985983583968007e-09,0.9115133625114438,9.929917919840035e-06,True
DIRC3,8.969657641907706e-10,0.9102216583890274,4.484828820953853e-06,True
CISD1,9.440795959893442e-20,0.9072096658287333,4.720397979946721e-16,True
CRY1,2.4946763250631176e-15,0.9069451796156738,1.2473381625315588e-11,True
EFCAB2,2.176004708303434e-10,0.9047134539550244,1.088002354151717e-06,True
PARD6G-AS1,1.0618645045093622e-14,0.9047000702816494,5.309322522546811e-11,True
DDC,5.390825417192126e-14,0.904416640447044,2.695412708596063e-10,True
PPM1L,1.069671114106572e-11,0.9041272245634016,5.34835557053286e-08,True
MDFI,9.017644971776923e-10,0.9039509787377171,4.508822485888461e-06,True
RFX2,1.6961607942929148e-13,0.9039187563734966,8.480803971464574e-10,True
ENO3,3.537196017947279e-18,0.9020304707764224,1.7685980089736395e-14,True
MAD2L1,6.83063584480786e-09,0.9018566132397279,3.41531792240393e-05,True
CELSR3,9.783752866148673e-14,0.9016643702933484,4.891876433074337e-10,True
AL049779.4,3.999264152319588e-14,0.901581444251901,1.9996320761597938e-10,True
HELB,1.2489037510918421e-11,0.90126061551695,6.24451875545921e-08,True
BCO2,1.765861554253212e-10,0.8987290323048368,8.82930777126606e-07,True
GRK5,5.7367383890319334e-11,0.898167340596504,2.8683691945159666e-07,True
ALG14,6.930854260775886e-17,0.897487297785536,3.465427130387943e-13,True
CCDC7,4.2318743467705097e-17,0.8973069459787907,2.1159371733852547e-13,True
UNC5D,2.5612110006257104e-13,0.8962613458742965,1.2806055003128552e-09,True
ASPM,1.6862264198191356e-13,0.8960399587917711,8.431132099095678e-10,True
TACC3,7.352276996146987e-14,0.8956609774566149,3.6761384980734935e-10,True
FITM1,5.460794826186698e-11,0.8950586203974082,2.730397413093349e-07,True
TNFRSF12A,6.740397818562289e-21,0.8919149172547836,3.370198909281144e-17,True
KIF18B,1.9956056261021327e-12,0.8918157788964332,9.978028130510664e-09,True
ARAP2,8.24109622231491e-21,0.8917879966950932,4.1205481111574554e-17,True
MOB3B,1.1045640459694121e-09,0.8914087002779252,5.52282022984706e-06,True
WDR54,1.4572860207238724e-15,0.891133661138269,7.286430103619362e-12,True
ARHGAP11A,9.190122897363943e-13,0.8887708514188455,4.595061448681972e-09,True
ZNF331,2.864586317311657e-14,0.8872558612120959,1.4322931586558284e-10,True
MAP2K6,1.029518392221732e-13,0.8857054980914091,5.14759196110866e-10,True
SINHCAF,5.359762092961351e-09,0.8833496377261595,2.6798810464806757e-05,True
