feature,p_val,A,fdr,signi
PLCB4,0.0,0.39004980112311766,0.0,True
LOXL1,0.0,0.3897973190800087,0.0,True
ZGRF1,8.22739847086647e-256,0.38974418724561327,4.113699235433235e-252,True
HTRA3,0.0,0.38972809382930884,0.0,True
SLC25A44,0.0,0.38962623926744755,0.0,True
RGCC,0.0,0.38943586024568344,0.0,True
LCORL,1.2253266277334392e-74,0.38912303803668996,6.1266331386671955e-71,True
LRFN5,0.0,0.38893182775521473,0.0,True
TENT5A,5.330428017705082e-264,0.38890054756889414,2.6652140088525407e-260,True
FIBIN,0.0,0.38883076794133764,0.0,True
TENM2,0.0,0.38760678311205427,0.0,True
ZEB1-AS1,4.4401125017912957e-16,0.38748451823031843,2.220056250895648e-12,True
CKAP2,0.0,0.3870597080698266,0.0,True
HES1,0.0,0.38676957101487863,0.0,True
EPHA3,0.0,0.3862972015738899,0.0,True
TLE1,0.0,0.38596411874824343,0.0,True
ZFAND2A,3.5943119296236872e-71,0.3854412022261843,1.7971559648118435e-67,True
MYL4,6.840746855006139e-28,0.38526350969065504,3.42037342750307e-24,True
SFRP2,0.0,0.3849611321203486,0.0,True
TENM3,5.130284901660509e-222,0.3843906326094718,2.5651424508302544e-218,True
H2AC6,1.4688956241922069e-99,0.38411675489427244,7.344478120961035e-96,True
TTTY14,4.940696998920042e-25,0.3836135534429966,2.4703484994600213e-21,True
STK38L,0.0,0.3835529555663246,0.0,True
AC015912.3,3.0927412188167476e-25,0.38350244955006685,1.5463706094083739e-21,True
SETBP1,1.1008127700224597e-188,0.38323092259442604,5.5040638501122986e-185,True
IGF1,0.0,0.38319725283502387,0.0,True
TNNT2,1.436988408777425e-34,0.38302384922855587,7.184942043887125e-31,True
ESRRG,0.0,0.3822926969444319,0.0,True
CDCA4,1.8048574441408615e-168,0.38199354836724364,9.024287220704308e-165,True
NSD2,0.0,0.38076502653746747,0.0,True
SLC24A3,0.0,0.38029709529778755,0.0,True
NPPA,4.399579156184965e-29,0.38004206575070537,2.1997895780924824e-25,True
MYL3,2.3226260327933836e-28,0.37958169740987374,1.1613130163966919e-24,True
FGFR2,0.0,0.37937069487115377,0.0,True
ANKS1B,0.0,0.3793420781765998,0.0,True
RARRES2,0.0,0.37899802686512,0.0,True
LRRN4CL,0.0,0.3787313918134888,0.0,True
RASL11B,0.0,0.3784389629278319,0.0,True
PID1,0.0,0.3780737893725349,0.0,True
BAG3,1.7137035537941004e-133,0.3774927808369033,8.568517768970502e-130,True
PBK,0.0,0.3772501482660127,0.0,True
TGM2,3.410332944109305e-164,0.3771296416946147,1.7051664720546524e-160,True
CCN4,0.0,0.37709698394181407,0.0,True
GUCY1B1,0.0,0.37703288042075106,0.0,True
KIF23,0.0,0.37665631002979655,0.0,True
COQ10B,9.208602179595227e-259,0.37567161529598264,4.604301089797613e-255,True
ISYNA1,1.0320450050594576e-185,0.37498533956696695,5.1602250252972884e-182,True
DNAJA4,1.074050905865295e-93,0.37492379145419535,5.370254529326474e-90,True
PXDNL,0.0,0.37433339522761955,0.0,True
DOCK10,1.3559447821209031e-194,0.3738100094653178,6.779723910604516e-191,True
TNFAIP2,1.4072299525018042e-208,0.37370167816238553,7.036149762509021e-205,True
LINC01036,4.961203141517144e-64,0.3734796921347272,2.480601570758572e-60,True
GGH,9.495689203011164e-212,0.37281952584458045,4.747844601505582e-208,True
CTNNAL1,0.0,0.3720578038903336,0.0,True
ACTC1,8.263654563048296e-32,0.37192983235491517,4.131827281524148e-28,True
ANKH,4.093683846612632e-279,0.371305995618531,2.046841923306316e-275,True
SORBS2,0.0,0.36985262327495966,0.0,True
PCSK5,1.7933530912253293e-207,0.3684668502204379,8.966765456126647e-204,True
FAM155A,1.3422065293736057e-201,0.36788247464815693,6.711032646868029e-198,True
ATF6,9.543498948724903e-102,0.3673697716635779,4.771749474362451e-98,True
SFMBT2,0.0,0.3668472311955554,0.0,True
PRR16,0.0,0.3667228399977235,0.0,True
NR4A3,0.0,0.3654436871813171,0.0,True
TNFRSF19,0.0,0.3648441351585473,0.0,True
CRABP1,0.0,0.3641164390287518,0.0,True
H1-2,1.1840646758415621e-207,0.36335943369300555,5.92032337920781e-204,True
TNFAIP6,1.949261847008732e-169,0.3632787160929303,9.746309235043659e-166,True
IGSF11,9.30772472829254e-29,0.363196164066406,4.65386236414627e-25,True
ARHGAP28,5.883369857515098e-57,0.3630868682782683,2.941684928757549e-53,True
TROAP,0.0,0.362845947022927,0.0,True
ARHGAP11A,0.0,0.36246180042970794,0.0,True
CAMK1D,1.0144943269345095e-157,0.3619404525471245,5.0724716346725475e-154,True
PARD3B,0.0,0.3610842887763185,0.0,True
EYS,0.0,0.36083433805048426,0.0,True
KRT18,5.767646643261164e-200,0.36061842599216143,2.883823321630582e-196,True
ADAMTS9,0.0,0.3604704643967603,0.0,True
DCLK2,1.2020973874933948e-160,0.35991530474588684,6.010486937466974e-157,True
CDH12,0.0,0.35986886055950934,0.0,True
MYL2,2.353848475350381e-36,0.3596099694263333,1.1769242376751905e-32,True
SPATA5,3.95523959934504e-90,0.3593533195607039,1.97761979967252e-86,True
LEF1,0.0,0.3592858207985592,0.0,True
DUSP16,4.4201333316057066e-89,0.3587196573560344,2.2100666658028534e-85,True
NDC80,0.0,0.35869366600479685,0.0,True
PRSS23,0.0,0.3574365808092389,0.0,True
MTUS2,1.8612141843486142e-125,0.35707670095647787,9.306070921743071e-122,True
SELENOP,4.748549706534049e-234,0.35700292521900717,2.3742748532670246e-230,True
KIAA1549L,1.0543601591034933e-64,0.35664407977650153,5.271800795517466e-61,True
KCNE4,8.608908299003831e-165,0.3562164397670452,4.3044541495019155e-161,True
ABCA9-AS1,0.0,0.3555350051687032,0.0,True
SERPINF1,1.816577825888475e-198,0.3553957160775011,9.082889129442375e-195,True
TNS3,0.0,0.3553840991747071,0.0,True
SIK2,2.9992815963242213e-246,0.3552331009877933,1.4996407981621108e-242,True
PDGFRB,0.0,0.3552111842760208,0.0,True
CYTOR,0.0,0.3541455825863862,0.0,True
BCL11A,0.0,0.3534700257949034,0.0,True
PAG1,0.0,0.353305204225926,0.0,True
HMMR,0.0,0.3526761297027377,0.0,True
GULP1,8.136732607512482e-239,0.35252847477563864,4.068366303756241e-235,True
ADAM12,0.0,0.3515203542688178,0.0,True
FAP,0.0,0.35126765920978875,0.0,True
GRIA2,0.0,0.35112478210093245,0.0,True
MGAT5,3.3871019399229805e-146,0.3510128143595733,1.6935509699614902e-142,True
SMC2,2.3546449713945505e-289,0.3501372763343973,1.1773224856972753e-285,True
PDE7B,1.818784993138137e-192,0.3501237686696874,9.093924965690685e-189,True
PDE5A,0.0,0.3500557438576098,0.0,True
HIVEP2,7.34862765609693e-201,0.34876772296819136,3.674313828048465e-197,True
DOCK4,0.0,0.3483507799707946,0.0,True
CYGB,0.0,0.3482118816308961,0.0,True
HMGA2,4.2707524337856317e-75,0.3481220278006669,2.135376216892816e-71,True
MMS22L,8.659292465368832e-164,0.34804474858332124,4.3296462326844157e-160,True
CNN1,0.0,0.34797389110282195,0.0,True
EPHA4,0.0,0.34797186960558796,0.0,True
SOX2-OT,2.415047952744942e-259,0.34791455161060364,1.2075239763724711e-255,True
PLXNA4,0.0,0.347657651650198,0.0,True
AL033504.1,0.0,0.3470903062992858,0.0,True
ADIPOR2,2.0818765240576258e-196,0.3466424567842454,1.0409382620288128e-192,True
BX284613.2,0.0,0.3466094865635702,0.0,True
HELB,5.251873580906012e-277,0.34645297527574204,2.6259367904530057e-273,True
GSN,0.0,0.3464135101723016,0.0,True
CHRM2,0.0,0.34560332983906916,0.0,True
RNASE1,0.0,0.34546049850762195,0.0,True
DOK6,0.0,0.344842223708804,0.0,True
REL,2.145839870850941e-273,0.3445797014012678,1.0729199354254705e-269,True
UST,2.098973266363989e-214,0.34398666198267913,1.0494866331819944e-210,True
PAPPA,0.0,0.34382804130944633,0.0,True
KITLG,3.026328340122412e-19,0.3435353143062161,1.513164170061206e-15,True
NUF2,0.0,0.3433930390984275,0.0,True
MAN1A1,2.5864316755803646e-166,0.3432953085266456,1.2932158377901823e-162,True
SNX31,0.0,0.34316721272777106,0.0,True
HDX,1.8421511397827624e-112,0.3425344305354968,9.210755698913813e-109,True
H1-4,0.0,0.34240749352693634,0.0,True
JAG1,0.0,0.34205299427656183,0.0,True
WT1,0.0,0.340995925338315,0.0,True
PPP1R14A,2.1629290755394693e-265,0.34081290428941846,1.0814645377697347e-261,True
ST6GALNAC3,0.0,0.3407102897191351,0.0,True
SERPINE3,0.0,0.34059958916076694,0.0,True
NEK10,3.9512726178953484e-61,0.3403629038737482,1.9756363089476742e-57,True
CGNL1,9.6983515052872e-236,0.3400797507216132,4.8491757526436006e-232,True
JAZF1,1.1475995942092857e-89,0.33959556993772866,5.737997971046429e-86,True
NELL2,0.0,0.33956701570832615,0.0,True
NUSAP1,0.0,0.3393878931058833,0.0,True
CCDC18,1.646629679884751e-177,0.3387523997339052,8.233148399423756e-174,True
TBX18,0.0,0.33790457230567505,0.0,True
DPT,0.0,0.33735343807006946,0.0,True
ZWINT,5.419679270677076e-227,0.33718931476798064,2.709839635338538e-223,True
CXCL2,0.0,0.3369795606905016,0.0,True
PRKD1,8.879492244483476e-148,0.336815472295493,4.439746122241738e-144,True
PTPRZ1,0.0,0.3367801874296971,0.0,True
SLC25A4,1.1217749937877872e-10,0.3366973086191695,5.608874968938936e-07,True
TNFAIP3,5.244747462430255e-269,0.3366721196701196,2.6223737312151276e-265,True
GMDS-DT,3.6330347691448926e-45,0.3365530156660032,1.8165173845724464e-41,True
CENPA,0.0,0.3362413881923792,0.0,True
DUBR,3.337683335996582e-152,0.33604979794166595,1.668841667998291e-148,True
SLC9A9,1.0904501829255049e-187,0.33594570386879125,5.452250914627524e-184,True
NTN4,4.0586476020946404e-25,0.3357586293711189,2.0293238010473204e-21,True
GDF10,0.0,0.3353403689943009,0.0,True
SH3RF1,1.8028346758200855e-114,0.335179356218144,9.014173379100427e-111,True
KIF20A,0.0,0.33428494312731505,0.0,True
ITGA11,0.0,0.3340807145708838,0.0,True
SPC24,7.533005449990509e-293,0.33355230761084975,3.7665027249952542e-289,True
BUB1B,0.0,0.33347399873276407,0.0,True
WWOX,3.235630279140209e-41,0.3329631966389748,1.6178151395701047e-37,True
FRY,1.800369489979873e-179,0.3327190289290806,9.001847449899365e-176,True
EBF3,0.0,0.33263491834552483,0.0,True
PRR11,0.0,0.33252851263359107,0.0,True
RNF152,3.403759792532708e-261,0.3323634631315756,1.701879896266354e-257,True
AC023509.6,4.194705108214196e-28,0.33227998891165983,2.0973525541070977e-24,True
TENM4,7.576685379262688e-194,0.3322417487117768,3.788342689631344e-190,True
KIF18B,0.0,0.3321358465259136,0.0,True
CD44,0.0,0.33212685763506117,0.0,True
DHRS3,0.0,0.3319585619754457,0.0,True
SGCD,6.573207962843039e-227,0.33159926015519037,3.2866039814215194e-223,True
UCHL1,0.0,0.3313250579090359,0.0,True
MIR4435-2HG,7.236086797051184e-160,0.33119167970013397,3.618043398525592e-156,True
LMNB2,8.651240408679524e-256,0.3301479248957021,4.325620204339762e-252,True
COL4A5,0.0,0.33010942187341114,0.0,True
ADAMTS1,0.0,0.32953019848469595,0.0,True
POLQ,0.0,0.3292146731302353,0.0,True
ABHD5,1.0749736490072303e-114,0.32851624768079446,5.3748682450361515e-111,True
H1-1,0.0,0.32821583641319046,0.0,True
IRF1-AS1,0.0,0.32753277331687436,0.0,True
XIST,4.196729350007058e-28,0.32714194085068327,2.098364675003529e-24,True
ADCY1,0.0,0.3268809927434657,0.0,True
LIFR,3.069869909869043e-256,0.3266874094385554,1.5349349549345216e-252,True
LIN7A,8.082434842005764e-59,0.3265733801787103,4.041217421002882e-55,True
KIF14,0.0,0.3264822411900563,0.0,True
KCND2,4.442345864421468e-83,0.32641885797009784,2.221172932210734e-79,True
C1R,0.0,0.3263214238246311,0.0,True
MAGI1,5.720017451117134e-240,0.32603131765062027,2.860008725558567e-236,True
AC011246.1,0.0,0.3259790623288326,0.0,True
ENPEP,0.0,0.3258743133484514,0.0,True
TIAM1,1.116028789217964e-163,0.32546834461052815,5.5801439460898204e-160,True
PIM1,0.0,0.3252680146479493,0.0,True
C4orf19,4.202184135687105e-34,0.3249205395271042,2.1010920678435525e-30,True
FGF7,0.0,0.32478468510844605,0.0,True
MPPED2,0.0,0.324744478129643,0.0,True
ARHGAP29,0.0,0.32446930718345807,0.0,True
EPB41L3,6.340762186459968e-196,0.32398364803025415,3.170381093229984e-192,True
FABP3,2.1695703456486994e-31,0.32354352204674686,1.0847851728243497e-27,True
BMP6,0.0,0.32341785941023216,0.0,True
SLC16A1-AS1,3.128264423008135e-14,0.32335709686924996,1.5641322115040677e-10,True
ZNF804B,3.0695430451807056e-49,0.3229926266683433,1.534771522590353e-45,True
MAP3K8,0.0,0.3228349021439491,0.0,True
CDCA2,0.0,0.3225915537362362,0.0,True
DNAH14,6.46679486740743e-202,0.32248215165642913,3.2333974337037148e-198,True
KCNA5,1.9446473323499322e-32,0.3220978070869642,9.723236661749661e-29,True
PCED1B,3.373110756039725e-14,0.3220004467478341,1.6865553780198626e-10,True
SLC7A2,3.041184223875514e-193,0.3218046168006063,1.5205921119377572e-189,True
AMPH,4.390137630865354e-80,0.32176556820335417,2.1950688154326772e-76,True
IL1R1,2.5916210385793254e-232,0.32152635783768135,1.2958105192896627e-228,True
HSPA6,2.9451124899765994e-62,0.3195687952821541,1.4725562449882998e-58,True
CKAP2L,0.0,0.31898645108598483,0.0,True
MCAM,0.0,0.3186867558246777,0.0,True
CHRNA7,6.796164715960147e-23,0.3184414435885625,3.3980823579800735e-19,True
AP001347.1,4.8770722855999065e-96,0.3181366540072468,2.4385361427999532e-92,True
RORA-AS1,1.1976975497467148e-22,0.317834587419619,5.988487748733574e-19,True
GRIP1,0.0,0.3175430446114412,0.0,True
ABCC9,0.0,0.31719885044267443,0.0,True
MRPL18,3.0190260295670466e-86,0.31702733323494275,1.5095130147835234e-82,True
KIF22,2.8820492972626345e-285,0.3161212166126028,1.4410246486313173e-281,True
ITGB3BP,2.9363464857960267e-119,0.31606454686710406,1.4681732428980133e-115,True
GTSE1,0.0,0.31602549452585094,0.0,True
OSR1,0.0,0.3155450288800855,0.0,True
ADM,0.0,0.3154379792949151,0.0,True
AC068587.4,1.047151447540816e-216,0.31522564897372957,5.23575723770408e-213,True
SLC4A4,0.0,0.3151505327554419,0.0,True
FGF1,9.951649957757816e-24,0.31416918054052856,4.9758249788789084e-20,True
THBS1,1.8593038197359267e-220,0.31378613501453523,9.296519098679633e-217,True
DDAH1,1.467017758859824e-234,0.31352655881406377,7.33508879429912e-231,True
THSD4,0.0,0.3135072993032796,0.0,True
HDAC9,0.0,0.3133572593840506,0.0,True
NEIL3,0.0,0.31332382617016163,0.0,True
SIPA1L2,0.0,0.3132177560066653,0.0,True
VASH1,0.0,0.3131284517804074,0.0,True
COLGALT2,1.4564561032189639e-93,0.3130495397374821,7.282280516094819e-90,True
CIT,0.0,0.31279069767062706,0.0,True
MAML3,1.7564423048835976e-136,0.31260779761834445,8.782211524417988e-133,True
CDH19,0.0,0.3123555306051784,0.0,True
RAMP1,0.0,0.3122613793063515,0.0,True
FUT8,0.0,0.31197066392528616,0.0,True
CENPU,0.0,0.31194216640643224,0.0,True
ICAM1,0.0,0.31053901067456524,0.0,True
GRIA3,8.087238622603806e-228,0.31034798700001354,4.0436193113019028e-224,True
UBE3D,7.916856353506008e-27,0.3101941873575211,3.958428176753004e-23,True
TRIL,0.0,0.3098793284079795,0.0,True
SPANXA2-OT1,2.985409206565174e-35,0.309853382696974,1.492704603282587e-31,True
CAMK4,5.779917311833195e-187,0.3095327746823341,2.8899586559165977e-183,True
GATA6-AS1,0.0,0.30951162690500644,0.0,True
RAB26,1.0142705986080794e-90,0.3092036910355956,5.071352993040397e-87,True
BCKDHB,6.025753620662995e-88,0.30905931734810727,3.0128768103314975e-84,True
RARB,0.0,0.3090572439405225,0.0,True
EMP1,0.0,0.3090165263053752,0.0,True
DDIT3,1.1574738888917842e-83,0.30890806695046946,5.787369444458921e-80,True
GAS2L3,9.320705906111051e-201,0.3088341259525048,4.660352953055526e-197,True
DLGAP1,0.0,0.30878174140170156,0.0,True
CASP4LP,0.0,0.30874050924227914,0.0,True
IER5,5.039518039512288e-85,0.30796598365802974,2.519759019756144e-81,True
CDCA3,0.0,0.3079422589681415,0.0,True
BUB1,0.0,0.3076446932746533,0.0,True
ALDH1A1,0.0,0.3066442254388587,0.0,True
DANT2,6.709347879185075e-258,0.30663183158942164,3.354673939592538e-254,True
CADM2,0.0,0.3065833106997789,0.0,True
PLA2G6,2.2869287704182082e-141,0.3065349805434874,1.143464385209104e-137,True
LRRN1,0.0,0.30641756414930965,0.0,True
FANCI,0.0,0.30639588073177676,0.0,True
CECR2,3.605912696103751e-58,0.30593593481984965,1.8029563480518755e-54,True
TWIST2,0.0,0.3053006950369487,0.0,True
PPP1R9A,1.4688574332511236e-259,0.3048824960663994,7.344287166255617e-256,True
LINC01091,0.0,0.30476248842675235,0.0,True
AFF3,0.0,0.30469014219335966,0.0,True
NR2F1-AS1,0.0,0.3043695857932121,0.0,True
MSC-AS1,0.0,0.3038772063425689,0.0,True
PLPP3,6.397293501308635e-62,0.302794920006139,3.1986467506543175e-58,True
DGKH,0.0,0.301975918459061,0.0,True
CFH,3.448628270906123e-116,0.30152313111717927,1.7243141354530616e-112,True
ECM1,0.0,0.30109048774215746,0.0,True
NTNG1,0.0,0.30105780932335874,0.0,True
KLHL29,2.3969968947745532e-191,0.30100729713795665,1.1984984473872766e-187,True
ARHGAP20,0.0,0.30045629812522145,0.0,True
MAPK10,3.273010110234512e-276,0.30037767534740534,1.636505055117256e-272,True
