feature,module,A,fdr
SLCO1C1,4,0.6035002787813568,7.822192414917773e-208
DDIT3,4,0.30890806695046946,5.787369444458921e-80
LINC01619,4,0.6117566795190568,0.0
HSPH1,4,0.7365964059058647,6.096650163868379e-163
SERPINE3,4,0.34059958916076694,0.0
INTS6,4,0.8957960591745587,0.0
ITGBL1,4,0.5832048745225831,2.05204699498137e-80
SLC10A1,4,0.5251293172843153,0.0
AL118558.1,4,0.5537225733492478,0.0
DENND4A,4,0.7305509293403668,4.964315953303362e-199
DNAJA4,4,0.37492379145419535,5.370254529326474e-90
RAB26,4,0.3092036910355956,5.071352993040397e-87
ERI2,4,0.4452946830695521,0.0
TRIM72,4,0.3924248890937419,0.0
POLG2,4,0.7378338973912194,0.0
NFATC1,4,0.7027121217121488,0.0
ZSWIM4,4,0.393266728670507,0.0
DNAJB1,4,0.584604892170699,8.03983287719957e-164
KLF2,4,0.4599147569207359,6.45597621450293e-261
PDE4C,4,0.5143989888908617,0.0
TULP2,4,0.567957928726136,0.0
PRKCG,4,0.5115729385405273,0.0
NFATC2,4,1.0223325139348975,0.0
RUNX1,4,0.4863570390391482,3.572533779823455e-237
MLF1,4,0.4842653533408912,0.0
ERRFI1,4,0.5483455620608654,0.0
JUN,4,0.6642025999807213,0.0
BTG2,4,0.5968207084993915,0.0
ATF3,4,0.7176506979560742,0.0
REL,4,0.3445797014012678,1.0729199354254705e-269
CSRNP1,4,0.4031702171005729,0.0
ABHD5,4,0.32851624768079446,5.3748682450361515e-111
NFKBIZ,4,0.5125888275491807,5.1498464978007794e-284
ELL2,4,0.8847341061620856,0.0
MARCHF3,4,0.5270195773518788,4.884538311979309e-175
IRF1,4,0.5854626679355184,0.0
EGR1,4,0.8885100623542854,0.0
DUSP1,4,0.5608461822431439,0.0
HLA-E,4,0.41540788428923237,1.3027647882382155e-286
PIM1,4,0.3252680146479493,0.0
ELOVL5,4,0.5423582573530399,0.0
TNFAIP3,4,0.3366721196701196,2.6223737312151276e-265
MRPL18,4,0.31702733323494275,1.5095130147835234e-82
GEM,4,0.44680991191923186,0.0
KLF10,4,0.4463652388955337,6.588901768886112e-265
ZHX2,4,0.6621654204567541,4.760754325601804e-106
NR4A3,4,0.3654436871813171,0.0
KLF4,4,0.44582230536010903,0.0
MAP3K8,4,0.3228349021439491,0.0
ADIPOR2,4,0.3466424567842454,1.0409382620288128e-192
NR4A1,4,0.7938734903257145,0.0
HELB,4,0.34645297527574204,2.6259367904530057e-273
CRY1,4,0.8582057154156862,0.0
ZNF10,4,0.6687616243240291,1.5415880579048178e-182
SAMD4A,4,0.8407794817510895,0.0
FOS,4,1.3622767903057447,0.0
AL117190.2,4,0.5685660450712765,0.0
UBR1,4,0.912855263797256,2.471685663466165e-207
XYLT1,4,0.8818339294282546,2.0547297203822366e-183
STAT3,4,0.620839318234046,0.0
SOCS3,4,0.8338864677356104,0.0
GADD45B,4,0.5719300334373024,0.0
JUNB,4,1.042093862077977,0.0
IER2,4,0.7059400910925825,0.0
AC020916.1,4,0.6211283142333259,0.0
JUND,4,0.8256657683161377,2.6435140004520163e-221
ZFP36,4,0.868721490807987,0.0
SERTAD1,4,0.7661087496785692,0.0
FOSB,4,1.1360366880031976,0.0
PPP1R15A,4,0.6034531353581792,0.0
ID1,4,0.46603156411145813,0.0
ADAMTS1,4,0.32953019848469595,0.0
PLA2G6,4,0.3065349805434874,1.143464385209104e-137
MAFF,4,0.48149890701889364,0.0
TSPYL2,4,0.41767519731741237,3.959501695884926e-83
ZFAND2A,4,0.3854412022261843,1.7971559648118435e-67
ITPRIP,4,0.4474777291388869,4.823899499650373e-100
MOXD1,5,0.6623681284796511,0.0
DSC3,5,0.40997439920795103,0.0
CSGALNACT1,5,0.4069982507462869,1.7686218261488677e-115
DPYD,5,0.3917240855984982,2.3885351213147506e-132
SLC16A1-AS1,5,0.32335709686924996,1.5641322115040677e-10
DPP10,5,0.5980548297914031,0.0
AC069277.1,5,0.46984064486193067,6.222317920921892e-06
AMPH,5,0.32176556820335417,2.1950688154326772e-76
HMGA2,5,0.3481220278006669,2.135376216892816e-71
PELI2,5,0.5325982323303103,1.929257037765584e-34
EPB41L3,5,0.32398364803025415,3.170381093229984e-192
LIN7A,5,0.3265733801787103,4.041217421002882e-55
ACSL4,5,0.6383244786005522,2.6516614079413875e-12
TNFAIP6,5,0.3632787160929303,9.746309235043659e-166
CRPPA,5,0.45468723766267016,3.3055682890726145e-150
DACH1,5,0.47161774600091805,0.0
CCN2,5,0.6573094253315179,1.4321333381051308e-158
PCDH9,5,0.9126284746809511,0.0
RORA-AS1,5,0.317834587419619,5.988487748733574e-19
